;ir_1;red;green;blue;vis_1;vis_2;vis_3;ir_2;ir_3;intervention
292;7997.0;9.0;85.0;10.0;2238.0;284.0;83.0;1040.0;323.0;uniform_reference
293;5207.0;23.0;45.0;4.0;1280.0;127.0;45.0;553.0;215.0;uniform_reference
294;11407.0;30.0;85.0;44.0;3294.0;534.0;165.0;1599.0;595.0;uniform_reference
295;12496.0;73.0;46.0;9.0;2052.0;283.0;82.0;1971.0;567.0;uniform_reference
296;1720.0;19.0;13.0;21.0;503.0;89.0;33.0;253.0;130.0;uniform_reference
297;5083.0;9.0;46.0;41.0;2121.0;330.0;83.0;830.0;242.0;uniform_reference
298;9389.0;63.0;3.0;49.0;2323.0;266.0;114.0;1187.0;483.0;uniform_reference
299;4718.0;27.0;37.0;5.0;1032.0;153.0;42.0;816.0;224.0;uniform_reference
300;15161.0;85.0;31.0;26.0;2512.0;365.0;103.0;2262.0;741.0;uniform_reference
301;16948.0;59.0;74.0;35.0;3853.0;483.0;147.0;2104.0;703.0;uniform_reference
302;9508.0;56.0;35.0;20.0;1656.0;239.0;59.0;1429.0;331.0;uniform_reference
303;8387.0;42.0;22.0;52.0;2890.0;299.0;87.0;920.0;290.0;uniform_reference
304;14408.0;74.0;1.0;61.0;3864.0;544.0;170.0;2055.0;573.0;uniform_reference
305;2808.0;22.0;23.0;3.0;484.0;57.0;21.0;336.0;130.0;uniform_reference
306;486.0;5.0;9.0;4.0;132.0;15.0;1.0;80.0;23.0;uniform_reference
307;7726.0;56.0;8.0;29.0;1454.0;252.0;47.0;1271.0;253.0;uniform_reference
308;13458.0;74.0;30.0;56.0;3653.0;500.0;130.0;2006.0;633.0;uniform_reference
309;13163.0;34.0;72.0;70.0;4540.0;723.0;239.0;1959.0;685.0;uniform_reference
310;15576.0;72.0;28.0;70.0;4321.0;582.0;161.0;2230.0;561.0;uniform_reference
311;6793.0;27.0;13.0;72.0;3251.0;520.0;148.0;1085.0;350.0;uniform_reference
312;4660.0;6.0;39.0;32.0;1887.0;246.0;66.0;621.0;188.0;uniform_reference
313;9829.0;84.0;1.0;0.0;1012.0;183.0;44.0;1779.0;467.0;uniform_reference
314;7336.0;24.0;57.0;33.0;2334.0;344.0;83.0;1006.0;327.0;uniform_reference
315;7156.0;22.0;28.0;69.0;2900.0;577.0;118.0;1150.0;271.0;uniform_reference
316;11414.0;82.0;2.0;42.0;2164.0;450.0;112.0;2345.0;603.0;uniform_reference
317;5720.0;15.0;33.0;50.0;2653.0;387.0;117.0;798.0;240.0;uniform_reference
318;11711.0;7.0;76.0;67.0;4447.0;816.0;98.0;1984.0;278.0;uniform_reference
319;9577.0;53.0;21.0;41.0;2278.0;340.0;117.0;1274.0;432.0;uniform_reference
320;12087.0;63.0;12.0;80.0;3374.0;618.0;166.0;2254.0;506.0;uniform_reference
321;2768.0;7.0;9.0;49.0;1717.0;304.0;68.0;440.0;142.0;uniform_reference
322;19619.0;81.0;55.0;68.0;4769.0;659.0;251.0;2341.0;954.0;uniform_reference
323;3186.0;25.0;8.0;26.0;992.0;123.0;28.0;469.0;105.0;uniform_reference
324;13570.0;20.0;77.0;83.0;5008.0;506.0;284.0;1546.0;644.0;uniform_reference
325;11578.0;66.0;69.0;51.0;2984.0;617.0;202.0;2409.0;865.0;uniform_reference
326;8360.0;38.0;25.0;47.0;2294.0;428.0;73.0;1180.0;254.0;uniform_reference
327;11897.0;31.0;85.0;56.0;3627.0;647.0;175.0;1911.0;474.0;uniform_reference
328;17065.0;82.0;65.0;8.0;2920.0;274.0;93.0;2037.0;612.0;uniform_reference
329;11874.0;23.0;77.0;63.0;4325.0;655.0;148.0;1573.0;532.0;uniform_reference
330;13501.0;78.0;36.0;10.0;1991.0;239.0;64.0;1654.0;479.0;uniform_reference
331;8083.0;9.0;46.0;71.0;3952.0;516.0;189.0;1179.0;334.0;uniform_reference
332;5710.0;18.0;9.0;80.0;2776.0;629.0;143.0;1029.0;291.0;uniform_reference
333;17077.0;51.0;73.0;81.0;6121.0;806.0;249.0;2543.0;794.0;uniform_reference
334;3680.0;28.0;13.0;21.0;829.0;118.0;40.0;526.0;178.0;uniform_reference
335;11079.0;30.0;85.0;14.0;2681.0;416.0;101.0;1559.0;440.0;uniform_reference
336;18673.0;67.0;66.0;75.0;5414.0;744.0;263.0;2747.0;985.0;uniform_reference
337;1863.0;13.0;6.0;31.0;795.0;162.0;39.0;326.0;82.0;uniform_reference
338;3904.0;10.0;3.0;53.0;2202.0;290.0;91.0;516.0;170.0;uniform_reference
339;9041.0;3.0;74.0;64.0;3936.0;554.0;149.0;1343.0;369.0;uniform_reference
340;8329.0;35.0;50.0;18.0;1794.0;263.0;68.0;1195.0;375.0;uniform_reference
341;6180.0;51.0;9.0;0.0;692.0;90.0;19.0;808.0;194.0;uniform_reference
342;13080.0;82.0;34.0;4.0;1656.0;321.0;59.0;2302.0;467.0;uniform_reference
343;12664.0;65.0;55.0;43.0;3061.0;627.0;85.0;2484.0;391.0;uniform_reference
344;7240.0;59.0;20.0;5.0;847.0;151.0;40.0;1282.0;347.0;uniform_reference
345;4361.0;30.0;1.0;32.0;1398.0;193.0;49.0;686.0;174.0;uniform_reference
346;8660.0;41.0;15.0;60.0;2909.0;467.0;101.0;1335.0;337.0;uniform_reference
347;3350.0;11.0;32.0;24.0;1161.0;177.0;60.0;482.0;170.0;uniform_reference
348;7353.0;49.0;32.0;40.0;2047.0;363.0;117.0;1490.0;527.0;uniform_reference
349;8570.0;65.0;12.0;43.0;2016.0;372.0;89.0;1664.0;389.0;uniform_reference
350;9245.0;33.0;75.0;7.0;1978.0;297.0;104.0;1427.0;535.0;uniform_reference
351;8697.0;49.0;44.0;6.0;1454.0;185.0;62.0;1209.0;378.0;uniform_reference
352;19960.0;84.0;38.0;44.0;3941.0;462.0;149.0;2142.0;734.0;uniform_reference
353;15848.0;60.0;73.0;76.0;4994.0;743.0;240.0;2583.0;670.0;uniform_reference
354;16731.0;81.0;53.0;22.0;2787.0;403.0;127.0;2384.0;698.0;uniform_reference
355;4233.0;3.0;5.0;73.0;2931.0;438.0;95.0;717.0;172.0;uniform_reference
356;11815.0;50.0;25.0;82.0;4015.0;661.0;140.0;1953.0;421.0;uniform_reference
357;4818.0;11.0;51.0;18.0;1503.0;205.0;59.0;689.0;228.0;uniform_reference
358;18631.0;68.0;77.0;70.0;5759.0;729.0;223.0;2486.0;888.0;uniform_reference
359;12712.0;69.0;34.0;42.0;2855.0;463.0;117.0;1920.0;569.0;uniform_reference
360;9067.0;24.0;46.0;76.0;4458.0;675.0;191.0;1563.0;444.0;uniform_reference
361;18190.0;83.0;31.0;80.0;4374.0;652.0;246.0;2381.0;741.0;uniform_reference
362;11892.0;74.0;4.0;3.0;1356.0;175.0;43.0;1710.0;467.0;uniform_reference
363;11804.0;52.0;21.0;74.0;3483.0;506.0;150.0;1400.0;459.0;uniform_reference
364;8068.0;36.0;27.0;39.0;2125.0;360.0;85.0;1319.0;302.0;uniform_reference
365;13480.0;81.0;16.0;52.0;2804.0;521.0;121.0;2342.0;499.0;uniform_reference
366;8029.0;42.0;52.0;15.0;1535.0;260.0;55.0;1287.0;289.0;uniform_reference
367;7699.0;38.0;58.0;14.0;1622.0;298.0;64.0;1427.0;331.0;uniform_reference
368;13967.0;72.0;56.0;20.0;2537.0;355.0;98.0;2001.0;598.0;uniform_reference
369;14705.0;59.0;65.0;2.0;2503.0;312.0;100.0;1517.0;592.0;uniform_reference
370;5951.0;19.0;57.0;14.0;1658.0;171.0;40.0;786.0;193.0;uniform_reference
371;15624.0;79.0;71.0;42.0;3263.0;613.0;186.0;2802.0;804.0;uniform_reference
372;14641.0;32.0;84.0;72.0;5150.0;848.0;278.0;2382.0;708.0;uniform_reference
373;10632.0;31.0;48.0;82.0;4554.0;709.0;165.0;1632.0;414.0;uniform_reference
374;8574.0;50.0;26.0;45.0;2528.0;367.0;77.0;1412.0;313.0;uniform_reference
375;6404.0;58.0;8.0;4.0;757.0;90.0;38.0;921.0;360.0;uniform_reference
376;8241.0;20.0;58.0;73.0;3487.0;639.0;179.0;1511.0;495.0;uniform_reference
377;11170.0;81.0;30.0;30.0;1918.0;419.0;96.0;2385.0;610.0;uniform_reference
378;11912.0;42.0;38.0;84.0;4523.0;623.0;214.0;1426.0;637.0;uniform_reference
379;9614.0;20.0;52.0;81.0;3967.0;721.0;213.0;1390.0;465.0;uniform_reference
380;4597.0;16.0;27.0;56.0;2231.0;445.0;66.0;912.0;147.0;uniform_reference
381;15928.0;79.0;30.0;48.0;3530.0;471.0;170.0;2224.0;771.0;uniform_reference
382;10885.0;55.0;63.0;3.0;2007.0;313.0;73.0;1908.0;446.0;uniform_reference
383;8684.0;19.0;66.0;49.0;3238.0;461.0;150.0;1257.0;469.0;uniform_reference
384;13532.0;58.0;80.0;11.0;3080.0;400.0;105.0;2080.0;517.0;uniform_reference
385;6632.0;31.0;39.0;31.0;1960.0;263.0;83.0;967.0;325.0;uniform_reference
386;7546.0;55.0;13.0;3.0;823.0;102.0;35.0;901.0;339.0;uniform_reference
387;9654.0;33.0;23.0;72.0;3587.0;544.0;145.0;1201.0;371.0;uniform_reference
388;11559.0;41.0;75.0;17.0;2448.0;371.0;112.0;1586.0;628.0;uniform_reference
389;20425.0;80.0;66.0;61.0;5478.0;766.0;203.0;3093.0;826.0;uniform_reference
390;9280.0;37.0;29.0;65.0;2882.0;503.0;148.0;1486.0;447.0;uniform_reference
391;7428.0;47.0;18.0;21.0;1202.0;157.0;43.0;1049.0;272.0;uniform_reference
392;6148.0;11.0;62.0;21.0;1772.0;230.0;79.0;855.0;258.0;uniform_reference
393;9345.0;38.0;66.0;38.0;3067.0;428.0;123.0;1546.0;430.0;uniform_reference
394;2871.0;5.0;41.0;25.0;1184.0;210.0;57.0;548.0;168.0;uniform_reference
395;7006.0;26.0;45.0;26.0;1859.0;249.0;85.0;867.0;303.0;uniform_reference
396;9073.0;58.0;6.0;30.0;1699.0;231.0;64.0;1181.0;335.0;uniform_reference
397;12740.0;77.0;41.0;10.0;2011.0;242.0;81.0;1803.0;556.0;uniform_reference
398;4723.0;17.0;58.0;22.0;1516.0;236.0;75.0;801.0;233.0;uniform_reference
399;14965.0;26.0;81.0;84.0;5764.0;772.0;199.0;1934.0;616.0;uniform_reference
400;4671.0;9.0;39.0;48.0;2359.0;339.0;114.0;792.0;282.0;uniform_reference
401;6154.0;33.0;56.0;17.0;1668.0;225.0;53.0;965.0;257.0;uniform_reference
402;7417.0;11.0;66.0;18.0;2305.0;307.0;90.0;1114.0;303.0;uniform_reference
403;12503.0;60.0;69.0;15.0;2311.0;348.0;120.0;1911.0;617.0;uniform_reference
404;6695.0;38.0;41.0;33.0;2072.0;311.0;96.0;1129.0;340.0;uniform_reference
405;592.0;5.0;7.0;12.0;256.0;35.0;12.0;92.0;36.0;uniform_reference
406;11760.0;29.0;64.0;40.0;3355.0;421.0;93.0;1220.0;339.0;uniform_reference
407;3306.0;18.0;18.0;41.0;1532.0;259.0;76.0;546.0;204.0;uniform_reference
408;8074.0;12.0;60.0;50.0;3616.0;449.0;138.0;1117.0;349.0;uniform_reference
409;11175.0;76.0;33.0;16.0;1519.0;283.0;65.0;1949.0;499.0;uniform_reference
410;7789.0;39.0;30.0;36.0;1781.0;294.0;77.0;997.0;284.0;uniform_reference
411;9884.0;32.0;37.0;51.0;3437.0;488.0;133.0;1258.0;364.0;uniform_reference
412;4879.0;15.0;50.0;21.0;1507.0;279.0;52.0;894.0;165.0;uniform_reference
413;8461.0;20.0;47.0;84.0;4317.0;718.0;205.0;1369.0;432.0;uniform_reference
414;11910.0;80.0;34.0;1.0;1549.0;268.0;75.0;2119.0;576.0;uniform_reference
415;9450.0;70.0;4.0;8.0;1014.0;147.0;32.0;1377.0;391.0;uniform_reference
416;7059.0;14.0;72.0;1.0;1792.0;292.0;65.0;1074.0;272.0;uniform_reference
417;13706.0;67.0;52.0;27.0;2817.0;367.0;102.0;2043.0;546.0;uniform_reference
418;6418.0;21.0;4.0;81.0;3636.0;489.0;135.0;875.0;271.0;uniform_reference
419;8059.0;26.0;66.0;1.0;1773.0;268.0;46.0;1125.0;249.0;uniform_reference
420;2079.0;17.0;19.0;12.0;522.0;75.0;10.0;300.0;62.0;uniform_reference
421;10762.0;19.0;76.0;71.0;4749.0;749.0;208.0;1757.0;465.0;uniform_reference
422;3907.0;2.0;52.0;7.0;1079.0;144.0;52.0;500.0;194.0;uniform_reference
423;11195.0;26.0;72.0;28.0;2700.0;369.0;100.0;1224.0;356.0;uniform_reference
424;7454.0;42.0;26.0;48.0;2323.0;322.0;94.0;1081.0;318.0;uniform_reference
425;9435.0;38.0;57.0;0.0;1792.0;246.0;67.0;1151.0;362.0;uniform_reference
426;11979.0;72.0;21.0;24.0;2029.0;264.0;84.0;1638.0;581.0;uniform_reference
427;5696.0;37.0;19.0;23.0;1058.0;164.0;48.0;861.0;239.0;uniform_reference
428;6508.0;26.0;56.0;37.0;2663.0;388.0;106.0;1308.0;308.0;uniform_reference
429;10247.0;60.0;21.0;45.0;2553.0;408.0;102.0;1596.0;448.0;uniform_reference
430;11580.0;17.0;73.0;55.0;4326.0;514.0;121.0;1239.0;353.0;uniform_reference
431;10646.0;49.0;49.0;68.0;3590.0;668.0;205.0;2143.0;655.0;uniform_reference
432;5163.0;29.0;31.0;34.0;1621.0;241.0;49.0;779.0;208.0;uniform_reference
433;8787.0;62.0;22.0;19.0;1340.0;196.0;65.0;1305.0;416.0;uniform_reference
434;12670.0;34.0;68.0;61.0;4756.0;590.0;170.0;1818.0;508.0;uniform_reference
435;4527.0;11.0;27.0;60.0;2353.0;396.0;124.0;749.0;261.0;uniform_reference
436;5376.0;16.0;27.0;60.0;2907.0;393.0;131.0;763.0;265.0;uniform_reference
437;3895.0;0.0;24.0;55.0;2060.0;417.0;95.0;705.0;163.0;uniform_reference
438;7758.0;48.0;1.0;64.0;2798.0;427.0;110.0;1317.0;337.0;uniform_reference
439;21976.0;82.0;85.0;51.0;4990.0;815.0;155.0;3214.0;701.0;uniform_reference
440;14393.0;68.0;57.0;70.0;4402.0;644.0;236.0;2428.0;759.0;uniform_reference
441;13683.0;54.0;23.0;73.0;4387.0;593.0;163.0;2005.0;519.0;uniform_reference
442;10169.0;22.0;84.0;15.0;2853.0;332.0;97.0;1082.0;330.0;uniform_reference
443;11155.0;45.0;41.0;33.0;2491.0;339.0;82.0;1404.0;415.0;uniform_reference
444;7697.0;45.0;37.0;1.0;1145.0;183.0;41.0;1227.0;324.0;uniform_reference
445;6277.0;18.0;70.0;9.0;1792.0;287.0;62.0;1123.0;269.0;uniform_reference
446;10848.0;42.0;7.0;68.0;3548.0;502.0;129.0;1220.0;320.0;uniform_reference
447;5563.0;21.0;9.0;75.0;2692.0;511.0;135.0;902.0;220.0;uniform_reference
448;12866.0;43.0;71.0;57.0;4018.0;589.0;230.0;2174.0;663.0;uniform_reference
449;4635.0;37.0;25.0;10.0;775.0;105.0;34.0;726.0;204.0;uniform_reference
450;6545.0;33.0;16.0;69.0;2407.0;488.0;106.0;965.0;263.0;uniform_reference
451;9553.0;12.0;62.0;71.0;4295.0;695.0;153.0;1434.0;451.0;uniform_reference
452;17153.0;63.0;79.0;40.0;4133.0;480.0;172.0;1976.0;691.0;uniform_reference
453;16024.0;82.0;59.0;37.0;3222.0;557.0;152.0;2872.0;784.0;uniform_reference
454;9243.0;49.0;19.0;49.0;2331.0;431.0;82.0;1416.0;338.0;uniform_reference
455;9038.0;47.0;57.0;10.0;1600.0;292.0;95.0;1618.0;466.0;uniform_reference
456;7852.0;49.0;31.0;26.0;1731.0;244.0;70.0;1163.0;387.0;uniform_reference
457;4893.0;6.0;41.0;30.0;2023.0;247.0;30.0;654.0;110.0;uniform_reference
458;10976.0;25.0;69.0;67.0;4981.0;659.0;167.0;1691.0;426.0;uniform_reference
459;6689.0;24.0;35.0;77.0;3550.0;592.0;161.0;1303.0;373.0;uniform_reference
460;9159.0;35.0;22.0;81.0;3325.0;670.0;158.0;1453.0;399.0;uniform_reference
461;9102.0;39.0;28.0;76.0;3919.0;568.0;170.0;1437.0;494.0;uniform_reference
462;16160.0;71.0;44.0;70.0;4721.0;501.0;161.0;1749.0;596.0;uniform_reference
463;7881.0;12.0;51.0;48.0;2717.0;403.0;85.0;895.0;199.0;uniform_reference
464;7164.0;27.0;20.0;82.0;3940.0;508.0;144.0;1145.0;302.0;uniform_reference
465;3837.0;25.0;30.0;9.0;738.0;98.0;17.0;443.0;120.0;uniform_reference
466;5781.0;4.0;55.0;40.0;2128.0;370.0;105.0;944.0;267.0;uniform_reference
467;6740.0;30.0;10.0;68.0;3350.0;308.0;122.0;866.0;297.0;uniform_reference
468;6090.0;8.0;55.0;34.0;2240.0;386.0;87.0;965.0;236.0;uniform_reference
469;10141.0;69.0;23.0;29.0;1793.0;321.0;88.0;1742.0;456.0;uniform_reference
470;17251.0;76.0;56.0;38.0;3983.0;570.0;112.0;2767.0;576.0;uniform_reference
471;13101.0;79.0;39.0;73.0;3639.0;669.0;221.0;2415.0;916.0;uniform_reference
472;15895.0;33.0;84.0;72.0;4779.0;858.0;201.0;2207.0;610.0;uniform_reference
473;6822.0;30.0;38.0;17.0;1563.0;212.0;49.0;841.0;227.0;uniform_reference
474;14750.0;67.0;41.0;43.0;3433.0;507.0;96.0;2218.0;394.0;uniform_reference
475;9097.0;53.0;9.0;49.0;2482.0;361.0;107.0;1189.0;417.0;uniform_reference
476;11395.0;67.0;18.0;39.0;2312.0;327.0;71.0;1475.0;413.0;uniform_reference
477;6371.0;1.0;69.0;41.0;2352.0;424.0;112.0;1084.0;314.0;uniform_reference
478;20727.0;56.0;83.0;84.0;6495.0;848.0;297.0;2417.0;948.0;uniform_reference
479;6782.0;12.0;65.0;8.0;1764.0;253.0;70.0;972.0;277.0;uniform_reference
480;13329.0;75.0;11.0;45.0;2876.0;391.0;90.0;1810.0;487.0;uniform_reference
481;9098.0;67.0;5.0;47.0;2291.0;312.0;101.0;1359.0;460.0;uniform_reference
482;19120.0;79.0;85.0;71.0;5173.0;697.0;249.0;2816.0;888.0;uniform_reference
483;14812.0;79.0;42.0;50.0;3182.0;474.0;164.0;2060.0;803.0;uniform_reference
484;9475.0;6.0;79.0;72.0;4599.0;828.0;203.0;1704.0;577.0;uniform_reference
485;14422.0;69.0;54.0;10.0;2247.0;366.0;65.0;2358.0;387.0;uniform_reference
486;6361.0;17.0;24.0;76.0;3818.0;437.0;161.0;869.0;326.0;uniform_reference
487;10072.0;8.0;80.0;66.0;4520.0;683.0;169.0;1599.0;428.0;uniform_reference
488;6079.0;4.0;73.0;22.0;1987.0;327.0;97.0;990.0;263.0;uniform_reference
489;9624.0;43.0;49.0;24.0;2160.0;294.0;80.0;1380.0;381.0;uniform_reference
490;10572.0;46.0;18.0;50.0;2696.0;374.0;120.0;1301.0;421.0;uniform_reference
491;6023.0;10.0;25.0;78.0;3503.0;418.0;148.0;646.0;287.0;uniform_reference
492;15034.0;69.0;34.0;68.0;4604.0;585.0;190.0;2245.0;785.0;uniform_reference
493;17035.0;79.0;70.0;70.0;4743.0;694.0;175.0;2472.0;666.0;uniform_reference
494;4727.0;27.0;18.0;36.0;1774.0;233.0;79.0;656.0;267.0;uniform_reference
495;10071.0;35.0;76.0;11.0;2307.0;285.0;135.0;1396.0;578.0;uniform_reference
496;7750.0;43.0;15.0;29.0;1676.0;237.0;51.0;1040.0;267.0;uniform_reference
497;12529.0;62.0;62.0;10.0;2147.0;263.0;104.0;1612.0;552.0;uniform_reference
498;10842.0;48.0;51.0;43.0;2868.0;410.0;144.0;1634.0;470.0;uniform_reference
499;21087.0;84.0;76.0;76.0;6180.0;989.0;173.0;3176.0;653.0;uniform_reference
500;2979.0;4.0;26.0;33.0;1496.0;177.0;55.0;380.0;127.0;uniform_reference
501;10164.0;66.0;3.0;33.0;2012.0;333.0;76.0;1633.0;391.0;uniform_reference
502;4260.0;17.0;21.0;46.0;2106.0;360.0;62.0;750.0;162.0;uniform_reference
503;19088.0;85.0;73.0;4.0;3078.0;433.0;118.0;2890.0;781.0;uniform_reference
504;16931.0;74.0;55.0;55.0;4375.0;497.0;179.0;2208.0;692.0;uniform_reference
505;10130.0;46.0;75.0;12.0;2252.0;309.0;115.0;1519.0;613.0;uniform_reference
506;6101.0;20.0;52.0;36.0;2298.0;460.0;77.0;1301.0;239.0;uniform_reference
507;5530.0;24.0;52.0;0.0;1193.0;132.0;32.0;694.0;197.0;uniform_reference
508;12748.0;36.0;77.0;59.0;4307.0;576.0;201.0;1528.0;607.0;uniform_reference
509;1643.0;6.0;27.0;0.0;392.0;62.0;15.0;249.0;73.0;uniform_reference
510;16395.0;61.0;83.0;37.0;3541.0;661.0;150.0;2715.0;657.0;uniform_reference
511;12880.0;77.0;17.0;79.0;3626.0;648.0;184.0;2723.0;595.0;uniform_reference
512;7454.0;13.0;45.0;68.0;3332.0;609.0;130.0;1281.0;291.0;uniform_reference
513;16877.0;85.0;67.0;10.0;2784.0;368.0;123.0;2223.0;780.0;uniform_reference
514;9908.0;67.0;10.0;47.0;2327.0;323.0;117.0;1348.0;502.0;uniform_reference
515;4295.0;16.0;30.0;26.0;1435.0;164.0;46.0;542.0;125.0;uniform_reference
516;7257.0;33.0;56.0;5.0;1465.0;231.0;59.0;1123.0;341.0;uniform_reference
517;7690.0;19.0;33.0;80.0;4256.0;499.0;186.0;996.0;340.0;uniform_reference
518;8197.0;67.0;1.0;20.0;1286.0;241.0;47.0;1675.0;364.0;uniform_reference
519;4075.0;33.0;0.0;23.0;865.0;105.0;26.0;535.0;170.0;uniform_reference
520;5194.0;8.0;19.0;75.0;3343.0;496.0;150.0;861.0;247.0;uniform_reference
521;16521.0;83.0;32.0;48.0;3559.0;456.0;137.0;2110.0;649.0;uniform_reference
522;15348.0;53.0;73.0;85.0;4824.0;988.0;168.0;3053.0;575.0;uniform_reference
523;19641.0;76.0;84.0;56.0;5203.0;826.0;221.0;3063.0;975.0;uniform_reference
524;11976.0;60.0;5.0;85.0;3767.0;751.0;194.0;2129.0;580.0;uniform_reference
525;8179.0;39.0;7.0;65.0;2829.0;385.0;138.0;948.0;315.0;uniform_reference
526;9709.0;25.0;45.0;70.0;3835.0;706.0;123.0;1533.0;318.0;uniform_reference
527;6291.0;19.0;35.0;53.0;2607.0;298.0;113.0;726.0;237.0;uniform_reference
528;12709.0;43.0;58.0;60.0;3740.0;690.0;135.0;2112.0;442.0;uniform_reference
529;10633.0;58.0;45.0;26.0;1955.0;322.0;72.0;1619.0;379.0;uniform_reference
530;3484.0;24.0;19.0;37.0;1252.0;223.0;70.0;613.0;189.0;uniform_reference
531;5947.0;8.0;77.0;4.0;1649.0;224.0;95.0;842.0;351.0;uniform_reference
532;10887.0;62.0;0.0;54.0;2834.0;389.0;122.0;1488.0;454.0;uniform_reference
533;17926.0;76.0;55.0;33.0;3418.0;417.0;112.0;2009.0;548.0;uniform_reference
534;8187.0;32.0;49.0;60.0;2728.0;578.0;152.0;1655.0;446.0;uniform_reference
535;9103.0;0.0;82.0;82.0;3802.0;866.0;220.0;1807.0;530.0;uniform_reference
536;9528.0;62.0;35.0;5.0;1343.0;225.0;62.0;1626.0;460.0;uniform_reference
537;12400.0;72.0;19.0;48.0;2654.0;361.0;104.0;1785.0;493.0;uniform_reference
538;13423.0;40.0;28.0;76.0;4213.0;655.0;158.0;1618.0;366.0;uniform_reference
539;15869.0;72.0;23.0;56.0;3445.0;449.0;105.0;1883.0;430.0;uniform_reference
540;14100.0;52.0;62.0;65.0;3994.0;793.0;179.0;2567.0;576.0;uniform_reference
541;9401.0;30.0;64.0;79.0;3553.0;719.0;220.0;1822.0;586.0;uniform_reference
542;9572.0;20.0;43.0;76.0;4350.0;628.0;167.0;1409.0;344.0;uniform_reference
543;6169.0;38.0;22.0;32.0;1467.0;277.0;57.0;986.0;253.0;uniform_reference
544;14148.0;33.0;73.0;81.0;4994.0;787.0;187.0;1832.0;609.0;uniform_reference
545;12961.0;74.0;34.0;4.0;1763.0;261.0;56.0;1797.0;466.0;uniform_reference
546;13913.0;40.0;85.0;44.0;3467.0;559.0;108.0;1807.0;353.0;uniform_reference
547;11555.0;47.0;43.0;59.0;3477.0;506.0;154.0;1707.0;469.0;uniform_reference
548;7074.0;10.0;75.0;0.0;2019.0;313.0;66.0;1159.0;325.0;uniform_reference
549;919.0;13.0;18.0;0.0;189.0;32.0;7.0;193.0;55.0;uniform_reference
550;9553.0;55.0;27.0;4.0;1199.0;125.0;49.0;973.0;341.0;uniform_reference
551;15281.0;52.0;44.0;83.0;4879.0;755.0;236.0;2256.0;712.0;uniform_reference
552;3058.0;2.0;41.0;15.0;1088.0;148.0;36.0;480.0;119.0;uniform_reference
553;15831.0;84.0;75.0;23.0;2675.0;401.0;140.0;2275.0;795.0;uniform_reference
554;7962.0;47.0;1.0;62.0;2460.0;436.0;110.0;1400.0;255.0;uniform_reference
555;13848.0;71.0;55.0;48.0;3717.0;564.0;163.0;2242.0;706.0;uniform_reference
556;6442.0;49.0;28.0;26.0;1245.0;257.0;62.0;1335.0;336.0;uniform_reference
557;11834.0;78.0;2.0;40.0;2337.0;377.0;83.0;1918.0;500.0;uniform_reference
558;18401.0;78.0;50.0;77.0;5327.0;773.0;245.0;2762.0;971.0;uniform_reference
559;6250.0;29.0;2.0;72.0;2707.0;523.0;134.0;941.0;264.0;uniform_reference
560;21116.0;68.0;73.0;85.0;6685.0;883.0;249.0;3062.0;773.0;uniform_reference
561;12576.0;69.0;40.0;52.0;3106.0;381.0;162.0;1677.0;628.0;uniform_reference
562;12289.0;38.0;81.0;42.0;3243.0;628.0;163.0;2105.0;568.0;uniform_reference
563;7571.0;50.0;27.0;9.0;1229.0;203.0;49.0;1426.0;313.0;uniform_reference
564;9660.0;62.0;23.0;38.0;2194.0;363.0;97.0;1664.0;400.0;uniform_reference
565;8615.0;19.0;69.0;29.0;2594.0;393.0;112.0;1154.0;450.0;uniform_reference
566;13123.0;77.0;15.0;54.0;3377.0;420.0;113.0;1784.0;584.0;uniform_reference
567;4575.0;43.0;4.0;6.0;525.0;87.0;18.0;824.0;174.0;uniform_reference
568;11021.0;64.0;17.0;66.0;3094.0;529.0;190.0;2152.0;635.0;uniform_reference
569;4337.0;19.0;12.0;63.0;2323.0;371.0;91.0;743.0;207.0;uniform_reference
570;13571.0;84.0;45.0;25.0;2432.0;396.0;124.0;2461.0;750.0;uniform_reference
571;19874.0;85.0;69.0;15.0;3580.0;524.0;99.0;3087.0;672.0;uniform_reference
572;6621.0;26.0;22.0;45.0;2394.0;280.0;96.0;736.0;235.0;uniform_reference
573;6625.0;24.0;57.0;5.0;1544.0;247.0;59.0;1037.0;230.0;uniform_reference
574;9141.0;50.0;5.0;53.0;2310.0;384.0;109.0;1170.0;403.0;uniform_reference
575;9702.0;25.0;59.0;68.0;3569.0;671.0;187.0;1590.0;427.0;uniform_reference
576;10346.0;45.0;10.0;70.0;3608.0;494.0;171.0;1301.0;435.0;uniform_reference
577;5278.0;1.0;0.0;83.0;3732.0;535.0;148.0;786.0;212.0;uniform_reference
578;14049.0;55.0;19.0;85.0;4492.0;564.0;205.0;1518.0;540.0;uniform_reference
579;17780.0;69.0;63.0;70.0;4781.0;590.0;247.0;2519.0;904.0;uniform_reference
580;287.0;1.0;0.0;14.0;202.0;37.0;11.0;64.0;19.0;uniform_reference
581;8187.0;35.0;65.0;25.0;2276.0;327.0;79.0;1230.0;304.0;uniform_reference
582;17622.0;85.0;44.0;74.0;4735.0;816.0;178.0;3289.0;694.0;uniform_reference
583;1577.0;1.0;9.0;35.0;915.0;179.0;55.0;248.0;98.0;uniform_reference
